cpc_subclass,cpc_subclass_title,cpc_group,cpc_group_title,cpc_class,cpc_class_title
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F21/1088,"Security arrangements for protecting computers, components thereof, programs or data against unauthorised activity-Protecting distributed programs or content, e.g. vending or licensing of copyrighted material ;  ; ; Digital rights management [DRM]-Transfer of content, software, digital rights or licenses-by using transactions with atomicity, consistency, or isolation and durability [ACID] properties",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F21/12,"Security arrangements for protecting computers, components thereof, programs or data against unauthorised activity-Protecting distributed programs or content, e.g. vending or licensing of copyrighted material ;  ; ; Digital rights management [DRM]-Protecting executable software",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F21/121,"Security arrangements for protecting computers, components thereof, programs or data against unauthorised activity-Protecting distributed programs or content, e.g. vending or licensing of copyrighted material ;  ; ; Digital rights management [DRM]-Protecting executable software-Restricting unauthorised execution of programs",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F21/123,"Security arrangements for protecting computers, components thereof, programs or data against unauthorised activity-Protecting distributed programs or content, e.g. vending or licensing of copyrighted material ;  ; ; Digital rights management [DRM]-Protecting executable software-Restricting unauthorised execution of programs-by using dedicated hardware, e.g. dongles, smart cards, cryptographic processors, global positioning systems [GPS] devices",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F21/125,"Security arrangements for protecting computers, components thereof, programs or data against unauthorised activity-Protecting distributed programs or content, e.g. vending or licensing of copyrighted material ;  ; ; Digital rights management [DRM]-Protecting executable software-Restricting unauthorised execution of programs-by manipulating the program code, e.g. source code, compiled code, interpreted code, machine code",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F21/126,"Security arrangements for protecting computers, components thereof, programs or data against unauthorised activity-Protecting distributed programs or content, e.g. vending or licensing of copyrighted material ;  ; ; Digital rights management [DRM]-Protecting executable software-Restricting unauthorised execution of programs-by manipulating the program code, e.g. source code, compiled code, interpreted code, machine code-Interacting with the operating system",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F21/128,"Security arrangements for protecting computers, components thereof, programs or data against unauthorised activity-Protecting distributed programs or content, e.g. vending or licensing of copyrighted material ;  ; ; Digital rights management [DRM]-Protecting executable software-Restricting unauthorised execution of programs-involving web programs, i.e. using technology especially used in internet, generally interacting with a web browser, e.g. hypertext markup language [HTML], applets, java",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F21/14,"Security arrangements for protecting computers, components thereof, programs or data against unauthorised activity-Protecting distributed programs or content, e.g. vending or licensing of copyrighted material ;  ; ; Digital rights management [DRM]-Protecting executable software-against software analysis or reverse engineering, e.g. by obfuscation",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F21/51,"Security arrangements for protecting computers, components thereof, programs or data against unauthorised activity-Monitoring users, programs or devices to maintain the integrity of platforms, e.g. of processors, firmware or operating systems-at application loading time, e.g. accepting, rejecting, starting or inhibiting executable software based on integrity or source reliability",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F21/57,"Security arrangements for protecting computers, components thereof, programs or data against unauthorised activity-Monitoring users, programs or devices to maintain the integrity of platforms, e.g. of processors, firmware or operating systems-Certifying or maintaining trusted computer platforms, e.g. secure boots or power-downs, version controls, system software checks, secure updates or assessing vulnerabilities",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F21/572,"Security arrangements for protecting computers, components thereof, programs or data against unauthorised activity-Monitoring users, programs or devices to maintain the integrity of platforms, e.g. of processors, firmware or operating systems-Certifying or maintaining trusted computer platforms, e.g. secure boots or power-downs, version controls, system software checks, secure updates or assessing vulnerabilities-Secure firmware programming, e.g. of basic input output system [BIOS]",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F21/575,"Security arrangements for protecting computers, components thereof, programs or data against unauthorised activity-Monitoring users, programs or devices to maintain the integrity of platforms, e.g. of processors, firmware or operating systems-Certifying or maintaining trusted computer platforms, e.g. secure boots or power-downs, version controls, system software checks, secure updates or assessing vulnerabilities-Secure boot",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F21/577,"Security arrangements for protecting computers, components thereof, programs or data against unauthorised activity-Monitoring users, programs or devices to maintain the integrity of platforms, e.g. of processors, firmware or operating systems-Certifying or maintaining trusted computer platforms, e.g. secure boots or power-downs, version controls, system software checks, secure updates or assessing vulnerabilities-Assessing vulnerabilities and evaluating computer system security",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F2201/865,"Indexing scheme relating to error detection, to error correction, and to monitoring-Monitoring of software",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F2203/0384,"Indexing scheme relating to G06F3/00 - G06F3/048-Indexing scheme relating to G06F3/038-Wireless input, i.e. hardware and software details of wireless interface arrangements for pointing devices",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F2221/031,"Indexing scheme relating to security arrangements for protecting computers, components thereof, programs or data against unauthorised activity-Indexing scheme relating to G06F21/50, monitoring users, programs or devices to maintain the integrity of platforms-Protect user input by software means",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F2221/032,"Indexing scheme relating to security arrangements for protecting computers, components thereof, programs or data against unauthorised activity-Indexing scheme relating to G06F21/50, monitoring users, programs or devices to maintain the integrity of platforms-Protect output to user by software means",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F2221/033,"Indexing scheme relating to security arrangements for protecting computers, components thereof, programs or data against unauthorised activity-Indexing scheme relating to G06F21/50, monitoring users, programs or devices to maintain the integrity of platforms-Test or assess software",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F3/1225,"Input arrangements for transferring data to be processed into a form capable of being handled by the computer; Output arrangements for transferring data from processing unit to output unit, e.g. interface arrangements-Digital output to print unit ; , e.g. line printer, chain printer-Dedicated interfaces to print systems-specifically adapted to use a particular technique-Client or server resources management-Software update, e.g. print driver, modules, plug-ins, fonts",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F3/123,"Input arrangements for transferring data to be processed into a form capable of being handled by the computer; Output arrangements for transferring data from processing unit to output unit, e.g. interface arrangements-Digital output to print unit ; , e.g. line printer, chain printer-Dedicated interfaces to print systems-specifically adapted to use a particular technique-Printer resources management or printer maintenance, e.g. device status, power levels-Software or firmware update, e.g. device firmware management",G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/00,Arrangements for software engineering ,G06,COMPUTING; CALCULATING OR COUNTING
G06F,ELECTRIC DIGITAL DATA PROCESSING ,G06F8/10,Arrangements for software engineering -Requirements analysis; Specification techniques,G06,COMPUTING; CALCULATING OR COUNTING
